"V1","nodeID"
510929,49122
522182,75838
511074,88206
516307,331606
782924,196516
505263,481541
505263,233061
506889,433645
778968,316189
505306,26046
514688,118395
513932,73048
512279,154458
531069,154458
507809,154458
529842,154458
522560,154458
535528,154458
517307,154458
521072,154458
534192,154458
510384,154458
536662,154458
779657,154458
518965,154458
528275,154458
508208,154458
531587,154458
509820,154458
536680,154458
509213,154458
780357,154458
507285,154458
529492,154458
531549,154458
526771,154458
508795,154458
508901,154458
506849,154458
506281,154458
535319,154458
506121,154458
535616,154458
521151,154458
517340,154458
516426,154458
527240,154458
509324,154458
523165,154458
520283,154458
513088,154458
510655,154458
513329,154458
536605,154458
506865,154458
510674,154458
525663,154458
517982,154458
518469,154458
515386,154458
506773,154458
524731,154458
527213,154458
524837,154458
524999,154458
526842,154458
781820,154458
527255,154458
510390,154458
519682,154458
507490,154458
533342,154458
512864,154458
511981,154458
526664,154458
518539,154458
505810,154458
535687,154458
529552,154458
510895,154458
517477,154458
517996,154458
532397,154458
507546,154458
530291,154458
527819,154458
782487,154458
530715,154458
509539,154458
511681,154458
507451,154458
530097,154458
510651,154458
512276,154458
511604,154458
507812,154458
512933,154458
784182,483901
507374,487971
505084,296385
783474,315275
515398,448923
530757,162939
524260,291310
524260,4537
784492,228800
505670,208522
518324,386082
529520,152999
529044,199262
529044,446469
525621,45140
525726,35173
525726,1432
524566,459247
524566,73356
505025,459247
505025,73356
525799,459247
525799,73356
511495,138691
532812,364930
513301,392434
513301,103655
505374,160021
527278,295228
506459,306631
522157,283435
517312,16342
517312,347805
526080,385183
517074,356167
522182,304945
505030,264969
529100,245167
507312,239289
505059,465664
533103,151010
533103,237793
531537,107896
525733,451346
515302,220412
515302,143072
532812,421171
508370,494677
511628,391627
780095,87307
515237,151507
510937,482228
510937,242088
509561,290001
531602,278263
509955,254733
506147,254733
535387,372875
510347,16448
510347,193982
505236,264523
505236,266936
505040,421654
523637,310870
528670,171953
533723,503498
519662,396967
523624,421965
523624,277999
531403,352183
506459,103055
784459,355653
522488,7913
522488,22390
529184,7913
529184,22390
536537,256168
515714,298554
526083,364706
526083,375050
508101,299703
523192,285143
510329,191580
505298,53983
522007,362680
780105,112509
780105,74798
531116,125975
523548,125975
507374,463611
507374,375288
514136,497882
506359,281562
506359,393199
510933,35914
521267,158619
509971,364775
506112,309853
506112,164846
520381,309853
520381,164846
506122,446990
783420,179684
515723,9535
515723,243531
510357,359886
510357,442073
508431,394298
515246,241310
532797,346609
506278,184742
527255,373380
525281,139682
509278,244420
506088,244420
507396,244420
518489,244420
506325,244420
511005,132247
505812,75865
505731,141630
525011,141630
509189,183214
535090,321410
526188,310735
780836,463884
511677,186789
511677,202356
510398,186789
510398,202356
505012,186789
505012,202356
517312,206711
519334,14103
532776,460418
505387,316560
508130,407449
507374,324293
535190,137418
528860,429985
524249,71067
505342,228383
779813,79163
783696,67970
528522,218049
506850,19605
507828,456291
507793,456291
518514,353558
532836,13861
536716,13861
535222,13861
533849,13861
513144,418
513144,1564
518019,30174
514293,57342
527264,301141
506380,79000
505222,167347
534124,175133
515726,368618
515726,42007
521587,31940
513807,31940
525678,394608
519680,36952
517557,255384
522166,349240
525632,349240
783121,212796
506445,443070
510722,197064
507800,448892
783138,72300
512869,503844
512869,8485
511470,176005
507555,32290
514996,194197
779714,18446
779714,83598
505411,145207
536581,48941
506445,4540
510864,4540
783696,405455
522169,9886
514901,71550
784182,298582
779370,194161
527095,5949
535707,239976
509848,29608
510935,193625
511406,108201
513455,471125
785744,112276
512860,463063
512860,53308
535925,102997
781522,47154
781410,88929
515706,262227
780136,258601
510675,196231
510675,287864
520829,363069
536753,369872
525669,80251
513317,177624
521088,186925
509234,224853
529773,194039
506756,306840
505222,52445
505222,318436
512831,325983
520434,359865
525344,983
525344,323774
522299,374427
533362,289753
528693,194068
523939,194068
525334,103065
519773,103065
531598,135494
780360,398569
523616,134166
510220,255666
509915,255666
521238,185732
512324,185732
510229,185732
510273,185732
512246,185732
505002,85914
520414,409291
517351,388338
505002,149692
533314,99463
524994,99463
527423,99463
513095,386170
546290,386170
531078,386170
515311,483831
529803,454986
505273,454986
529761,454986
528856,454986
520915,124501
523969,90955
531116,80510
531116,7561
529731,356071
517520,167680
517520,5023
510713,79546
513730,267119
784090,171864
536031,35641
527158,398542
526342,418049
515339,486878
526080,219046
528271,434905
528271,24014
524807,425322
511997,185906
507472,41462
506768,145916
506768,428731
515241,145916
515241,428731
505084,306947
513712,77297
529114,272391
522029,112154
536799,141825
506768,160476
506848,160476
513375,1115
524234,1115
783464,162434
514313,420735
514635,417371
512031,145307
506431,145307
524289,145307
534736,145307
509794,145307
780460,145307
525000,190056
783077,63690
781852,44195
781852,445467
526066,290656
526066,82094
514682,60058
511056,5602
530845,388377
784040,478278
518318,79071
509884,306804
505231,13150
514030,107089
536350,31510
536350,183396
529867,31510
529867,183396
517870,12997
517870,466616
524732,251265
524732,78011
522488,350895
522488,14569
529778,350895
529778,14569
531074,370713
531074,261136
514753,251317
508848,52556
525110,80703
506119,80703
529731,315321
782937,82819
526852,95360
505788,125149
779712,82668
779712,1788
522485,475274
523188,245724
508395,137427
507445,270651
507445,316485
508450,73394
514678,110639
520445,335902
526668,37984
530130,356512
536765,260364
536765,63316
505330,229072
520270,477412
510588,477412
505049,173965
527105,99775
536789,188252
536789,24800
532352,188252
532352,24800
524489,8020
524489,3572
779813,207953
779813,242142
783496,280189
506755,2022
535428,137846
505059,322930
505059,190297
783540,159702
783540,78260
782604,270536
511017,222016
508841,336524
508841,494357
785197,442563
511568,10523
522009,346561
528642,101204
505227,5445
505227,255422
525635,329039
506100,272428
505771,393939
514137,162739
513757,322195
514587,108520
510681,451900
510681,498858
510994,207715
522177,88964
522177,371432
518951,205113
532764,303134
505368,83634
781519,97494
781519,42609
532831,474193
512707,105017
784134,265948
524766,51517
508134,436637
533863,337544
516047,62844
512853,279850
508088,262748
516375,74151
514059,270210
514059,106826
506448,16061
506448,273928
517424,16061
517424,273928
509174,334989
521274,245207
507313,172569
507313,478147
510691,208985
523962,373247
523962,171182
506116,102180
516031,447999
535378,186264
535378,10771
537550,322572
526742,31656
505019,26972
505019,69926
779714,26972
779714,69926
781852,26972
781852,69926
531087,26972
531087,69926
781854,283446
781916,283446
535206,33065
530668,176511
530668,71468
508745,176511
508745,71468
531538,357667
535633,136365
509470,299484
535102,23869
505227,497360
522298,85286
524448,284423
524448,374806
507248,161490
785594,98947
512295,223447
513270,364383
525360,35445
525360,161282
505227,199870
514088,475438
781777,321074
513730,106179
505305,354431
781826,308841
511720,320628
524833,118652
531377,118652
779262,129543
535609,421781
505753,28831
505753,46001
530803,197060
514952,14117
514952,11383
511530,472340
505400,128867
529459,128867
507566,16527
507566,193519
522157,16527
522157,193519
780907,208983
506336,162016
528694,89652
510326,462039
505360,83362
784003,293214
509207,163472
505663,30360
510652,30360
510647,245321
510647,473097
536449,108252
520387,214247
521183,197488
521183,367058
512840,422082
506152,69228
535950,69228
527457,485630
507798,220255
507299,245803
507796,245803
505793,27409
517557,343071
517557,438718
526828,140712
517281,286280
517281,428060
535677,140439
521991,293532
531428,246954
531428,403662
519689,40733
506446,222105
516058,180563
525315,111421
518063,284922
507194,101931
505736,384077
505833,384077
513367,309162
530158,438727
530158,322747
507792,349766
535520,488965
521218,13730
521218,372500
511697,329673
782662,255457
518294,230143
782952,285236
506089,365508
505785,365508
511021,22433
506315,229974
779314,229974
505349,229974
509542,134715
511420,134715
531688,126989
505290,236555
505219,236555
524785,236555
505752,236555
505793,236555
505023,236555
529773,311136
513754,200744
516864,37450
785629,405648
508880,252581
508880,237965
505046,332326
505299,332326
783526,412799
508849,47894
514952,39844
525785,135501
531365,369523
506356,303399
506356,489773
785610,303399
785610,489773
519340,96361
505006,345732
505006,241061
780348,52906
519344,67737
519344,358252
779695,494314
520860,257445
514950,127816
505330,385279
507473,199636
517328,222954
507332,18163
530165,64636
509191,71054
509191,459194
783426,90193
783426,27150
506279,59159
524552,272582
513990,467955
513990,351025
526772,219249
780400,473682
780400,45691
506928,269301
514769,154557
536449,26267
527852,146622
781803,283859
513807,243511
529667,287363
535799,66270
784137,228084
517904,417958
513383,408791
513041,412895
513041,44005
507180,236782
506783,83267
505353,422437
510233,305697
510233,304
783761,182095
785758,182095
781517,126086
516734,489052
531702,431675
514782,97607
520309,129739
781839,65517
785530,434833
507481,318494
783496,307437
525053,2475
525053,166129
505307,2475
505307,166129
509853,103220
509853,444128
509151,53587
509151,43539
783076,6408
505067,46147
520738,86725
505393,166743
521245,437556
505310,59250
783747,30082
537004,117928
513287,160841
510324,361514
510324,30043
506117,320483
530700,152775
780830,349975
522531,220587
781930,115226
507402,115226
781852,115226
536765,423540
506085,19334
512272,344188
511458,334253
506332,404004
506332,458683
508450,54251
521248,83688
779719,476797
513328,330553
531734,273286
507381,224333
505678,89167
517881,55063
521245,173042
521245,77015
505056,93830
511458,171735
527465,139148
512021,127199
506459,114369
528301,114369
512039,114369
507202,114369
529778,375511
529778,16229
529867,375511
529867,16229
532671,30373
782516,165398
510398,106619
505412,289269
783012,253705
520719,464497
520719,24497
506429,91295
505054,59448
505337,284134
523943,61346
514929,237269
533386,64977
512332,409072
784182,483898
536801,10962
528585,29764
528585,5028
509190,273819
509190,22102
518586,162366
518586,416442
506734,73674
506426,73674
506423,73674
505781,73674
523555,420043
521177,182272
521177,4808
517403,361652
536406,279300
531606,456592
531606,26506
523589,410963
779846,121372
511656,500305
505307,283509
783499,178413
505827,105750
525733,147783
513086,9633
513086,327160
780479,73454
780479,354155
509147,450867
519724,43686
527204,181507
538461,326180
507359,306251
782411,225276
529754,335688
530517,65912
532681,216994
532681,160941
509520,407633
783662,341468
516009,400857
783420,52448
520306,111657
520306,80548
506918,130863
511970,362478
512286,215400
531138,211603
531138,126985
506088,12542
507369,12542
510283,166422
510283,201587
520854,166422
520854,201587
515368,49406
515368,400079
507616,155588
514901,412664
531556,79596
537005,79596
534719,134826
529738,291825
511685,494740
507478,191506
506853,361629
518486,249026
518486,46058
505294,203720
531485,27753
505026,11408
505026,82515
505814,393758
505814,323914
537005,40038
531556,40038
781841,489445
783683,249087
512168,414998
512168,74386
782538,28998
782538,8125
782893,28998
782893,8125
505663,28998
505663,8125
784082,28998
784082,8125
784509,28998
784509,8125
517325,28998
517325,8125
783668,28998
783668,8125
783521,28998
783521,8125
782531,28998
782531,8125
512924,28998
512924,8125
526196,28998
526196,8125
784455,28998
784455,8125
784453,28998
784453,8125
510341,28998
510341,8125
529770,28998
529770,8125
530631,28998
530631,8125
510981,28998
510981,8125
522233,28998
522233,8125
534184,28998
534184,8125
783631,28998
783631,8125
784531,28998
784531,8125
532319,28998
532319,8125
506852,28998
506852,8125
783538,28998
783538,8125
783694,28998
783694,8125
784454,28998
784454,8125
506061,28998
506061,8125
532211,28998
532211,8125
530131,28998
530131,8125
522258,28998
522258,8125
529169,28998
529169,8125
534118,28998
534118,8125
783756,28998
783756,8125
508429,28998
508429,8125
784103,28998
784103,8125
535965,28998
535965,8125
527323,260547
527323,36117
536525,123101
505019,9048
536528,220494
782558,36586
782558,40242
507450,346513
530679,220020
530679,307093
520884,51746
779735,206914
511622,18118
511622,445551
531462,179827
531462,345796
516835,179827
516835,345796
530857,14277
531765,481932
531765,447640
518994,59717
509794,59717
525758,229685
525758,6407
505258,316002
782974,367092
505019,348982
505019,53987
514066,386344
779766,357126
784079,385686
784079,390679
783474,315267
506940,348691
506940,21020
514745,348691
514745,21020
511970,307845
511970,319430
512672,66414
527183,52225
520367,179187
506468,247657
522556,237968
505282,263629
505235,273251
507528,98157
783158,488436
512694,149427
534771,111574
534771,75345
524766,194832
781919,194832
507189,431185
510745,345465
506889,317377
512332,338186
512332,63707
782604,492644
518026,398485
525651,42852
517294,101236
517357,123466
512295,36636
523559,196322
531465,215671
781826,263816
527406,190007
505400,149028
522935,84818
784498,22613
779846,104016
531537,12098
531064,284445
531064,375170
529100,341189
510366,53571
505081,232004
527158,307687
782965,471210
508134,214971
533152,482287
509223,67513
509223,182072
505673,69872
505673,480795
533335,219818
517268,350750
532352,80261
532352,9825
533890,437917
512171,425504
781858,129460
510912,30894
530928,421369
782609,366742
509243,209431
524766,209431
532754,246360
505060,206564
506489,206564
506071,172688
524429,432245
532784,138233
783443,149943
517424,282811
505029,502608
529100,208809
529100,17745
510308,474847
510308,155495
782604,424099
536051,75313
781786,448786
526855,282952
514957,248119
514587,296936
781441,318308
779353,396502
518324,384532
519782,390491
525738,59467
511957,401166
506122,347793
780461,91500
514782,424137
512295,395982
779693,114938
505752,484524
505752,383040
512840,484524
512840,383040
518952,326802
511005,243130
507298,353677
507298,98959
530119,39968
515734,241664
505059,176952
505059,357778
533362,303946
533362,40328
781962,303946
781962,40328
535673,205798
509269,205798
506317,402657
506317,341394
784098,164916
515835,263320
528522,401514
780077,489431
520484,253450
532760,121006
533464,228151
533715,286429
533715,30937
530917,286429
530917,30937
525384,286429
525384,30937
533090,286429
533090,30937
506372,286429
506372,30937
533896,286429
533896,30937
505392,85611
505392,56296
505282,85611
505282,56296
536999,264629
536999,27027
510900,173496
508211,189894
506831,128044
505052,100861
505052,200970
519672,453882
523962,158146
506887,117409
511300,117409
510983,222676
518639,83233
529127,18881
505214,185863
505643,237305
528639,307228
507174,26697
507174,301018
781931,88332
510328,349413
781356,42469
510722,34709
512831,402032
524466,371816
783565,441694
506100,441694
778982,499113
509932,172011
509933,172011
518318,78504
514094,338088
510380,409962
505310,53606
507511,178760
510386,357046
508866,47810
527400,146737
517849,295209
524440,234936
510357,387378
528663,303547
528663,425934
511350,345194
515786,33545
505017,228445
511620,47014
511620,324455
780284,129709
780284,167783
780283,129709
780283,167783
508224,366672
526172,369934
508070,45866
506376,226517
506375,226517
529114,167153
510931,297365
512282,311995
523625,177816
523625,468933
505360,323559
524518,323559
506100,166366
520833,216162
505676,55014
505339,175907
505339,9493
526670,451941
533427,26496
505242,289203
516305,499769
522157,499769
514076,388117
513796,1443
516465,488392
515386,334701
520276,87159
520276,139143
783423,381113
515695,192631
507800,500766
536829,131603
506937,2405
511328,351363
529100,364493
529100,155742
514929,479685
525112,245706
527453,847
508056,188450
505706,33126
526083,15938
529719,15938
513391,15938
529778,38067
529778,3101
531087,38067
531087,3101
505295,38067
505295,3101
520848,257714
511515,182728
518019,329882
505241,248773
515702,110172
515348,110172
514625,65323
505342,65323
527102,85689
509834,72692
509835,72692
517887,457532
506417,192835
533432,10429
507448,226459
526873,140589
779201,42571
779201,369777
508211,243064
505079,58096
506112,15934
510975,15934
521554,164458
527378,295144
520418,79463
513070,79463
783122,30
783122,5475
520836,410117
506279,72920
517452,56756
517452,251164
520359,455917
532707,20161
532707,406130
505081,396402
780862,332390
519324,130022
519324,967
509868,417823
509868,110018
507583,356029
507583,260350
505656,356029
505656,260350
527892,72782
515740,158742
520439,3254
527368,430772
506118,1603
513807,502889
780312,470318
526869,299231
506453,302814
511706,302814
527415,446570
525159,467750
522352,85113
522352,117189
780795,271289
515275,10761
522261,231538
535979,80664
505817,53919
507310,296791
513271,166573
531442,98384
506757,443144
512853,163464
535687,123770
535687,301691
533432,74018
508701,141287
535373,233697
784182,305948
531596,449003
506927,29780
506927,84973
783499,61042
511625,497574
521975,125180
523673,129954
511560,4288
511560,35371
535464,294210
506848,20743
506848,488242
513366,155919
509126,155919
519592,155919
505024,117819
517985,3628
517985,132743
525299,230439
525646,230439
506355,230439
506429,345742
780311,141961
780311,25126
783457,375441
506132,397694
782887,486814
779754,33274
512706,176263
510677,430485
506789,100208
506789,999
513144,100208
513144,999
533308,100208
533308,999
783067,9298
783067,38925
783395,358528
509533,397432
527742,8693
517267,130669
517267,443727
783011,99178
507262,22029
507262,159422
780116,99049
780841,15159
516826,274291
505755,256967
510997,420014
527124,47753
527124,64809
533819,272751
520785,129305
530800,90519
505025,227451
524581,56210
513045,365925
512020,1317
512020,180120
532352,1317
532352,180120
533861,461768
517346,489261
517346,80787
520771,25878
520771,186555
518951,25878
518951,186555
530239,125693
506874,125693
509513,125693
511644,125693
783640,427208
524657,298933
507750,53457
507750,8467
505340,168154
527478,11774
509937,358226
527774,20237
527774,19810
516842,313529
514637,27522
513325,309844
527378,492863
527378,59882
532051,75161
532051,468841
522813,224331
507252,224331
506296,99741
505266,68634
780896,290132
505368,162512
511600,32484
511600,161762
520325,132566
783477,40302
523624,147944
508872,12576
508872,99174
513334,301944
513334,213914
782604,272717
508117,393615
522157,183904
513937,495240
505677,287642
782965,259555
511352,484029
511352,288198
532270,95161
514074,237059
527758,69258
527758,502768
510575,5387
528323,199705
506430,173941
535940,1638
535940,5798
535654,1638
535654,5798
518515,1638
518515,5798
525011,40768
511963,40768
506429,40768
781490,4286
781490,13994
523476,55994
513730,399413
529732,442271
529732,3129
505318,188671
526150,373475
527474,145496
512877,145496
522343,107544
522180,280265
522180,12844
522180,155117
522180,361791
512626,490777
506379,490777
515695,490777
783060,188970
516815,19074
521990,26663
532399,450437
530852,372136
781442,159187
511352,106253
509842,447491
525379,495651
505296,7859
505296,10831
509226,7859
509226,10831
531537,7859
531537,10831
505025,31938
509192,111841
526755,283041
783391,239142
527328,211240
535344,423989
513095,290848
505832,262435
505832,265955
514981,253675
505062,381869
528262,381869
521217,446583
535144,461533
507313,14977
507313,460163
533400,308647
533400,213638
506071,72973
505243,148859
535934,281558
512626,352054
517498,191265
514947,379570
529193,244655
506925,245985
507508,37956
507508,333744
782412,416271
780453,177251
518514,219943
512665,127773
511039,57863
508802,175187
505356,85955
505356,478072
506296,256231
536655,252006
527236,81850
780746,149034
532036,15449
532036,16991
524804,197949
515828,458890
509189,77044
513021,253853
511633,1365
515310,260808
525384,16226
517443,339133
516384,269504
506311,226797
509243,4446
509243,55348
781969,357250
780137,442338
536476,47682
783420,367730
505693,311847
505693,105902
525028,398848
525028,166536
518056,281573
523548,340489
523548,48375
521218,340489
521218,48375
530762,209
530762,84695
510979,67434
519066,67434
508723,407874
509276,407874
508839,249765
516835,401269
536735,382371
512332,275013
512332,13029
510585,175495
507595,92564
505017,315010
505017,449061
505693,315010
505693,449061
506397,104184
512916,101840
518287,18264
531522,80921
531522,381857
506789,109776
524852,109776
784137,343183
505315,142552
784501,13229
508086,313365
530883,6794
530883,47164
781852,16548
536515,133640
784185,274891
783055,424997
783055,172725
781803,476924
531695,74677
524978,39864
533412,446701
527191,191117
781938,408452
781938,35603
519539,490262
523497,424579
510241,32211
526869,237699
537008,403923
514916,301026
505731,402457
506088,60547
524694,463847
507744,302211
516453,107352
516453,71513
505754,315361
523575,146027
533267,207296
783133,260182
531116,100
531116,132
781852,100
781852,132
779695,393930
519311,289962
526710,152388
526206,23877
526206,46742
505384,134339
515702,477319
782974,450583
779735,178527
522869,322209
785238,243018
785238,6159
779719,135752
779719,307496
521537,462295
527409,161756
784182,448602
516778,30845
506468,327442
520810,421749
506295,145293
509189,466270
508167,62133
529059,120787
529059,451476
524300,694
524300,409936
530871,68864
534824,179421
781919,442178
781919,188344
783154,442178
783154,188344
506432,175263
505306,222621
505306,249135
509807,222621
509807,249135
506132,222621
506132,249135
520879,222621
520879,249135
507248,222621
507248,249135
513437,222621
513437,249135
527848,222621
527848,249135
781851,222621
781851,249135
510632,222621
510632,249135
532258,295960
532258,215244
529778,69778
529145,69778
517046,69778
529498,69778
531087,69778
506325,14563
506325,120854
525738,147698
531382,71296
783460,338728
513083,266215
508149,266215
505643,296798
505632,95523
519769,284403
507286,475922
779657,449264
507248,205145
507195,447079
525726,397763
525726,123192
779657,195702
524657,418686
536070,474257
535988,340566
536560,1025
536560,90016
519311,264635
530720,366001
524432,431450
781896,221434
524844,180537
535726,276994
783053,21601
783053,116351
509884,23464
506429,23464
529547,232563
529547,114194
506112,13878
531056,105790
780835,363858
506493,51951
506493,485956
534124,186639
516005,55870
521975,20543
521975,322199
784472,186431
511691,117642
516051,171049
505278,302656
505731,112668
505731,240677
513455,270720
508756,98475
510869,260729
530143,283336
779759,39685
779759,440876
522559,262309
511433,468464
505653,43306
516375,18012
783604,148530
783604,2272
525057,265505
521957,383286
781826,126059
528502,453406
528502,280746
507796,192330
531496,9926
784025,154278
508240,489374
511489,120694
509871,51116
779272,344580
511697,448324
535387,95171
512025,216776
516718,201913
516718,32277
785648,426058
505293,276261
534831,433628
508802,127533
509327,127533
507584,127533
515689,2159
526664,439442
526664,213939
524547,439442
524547,213939
517470,47367
519592,109533
509474,481360
513278,101740
513278,116649
510283,274701
506855,429738
779315,3839
511000,461841
513272,123048
783098,387151
510399,307185
513758,335496
520325,133724
505049,436403
507462,491136
512905,384374
509457,20642
511583,242410
511583,186198
515653,318336
511039,500098
506152,500098
526855,500098
528589,70220
522305,443475
517294,78949
516344,133818
518339,378145
531107,37786
511579,266381
518642,500235
509189,8891
509189,463823
516793,209970
509219,486963
509219,36112
538079,359953
506722,283706
513788,437065
518464,135481
513102,135481
506089,140586
514965,90399
531598,408732
518376,387277
779722,13447
508360,251847
506887,25919
507344,503289
505380,183541
531422,331492
505077,283477
505077,193794
779754,189644
535664,167451
509314,6910
509314,12164
517498,106722
506783,96119
506783,476913
522157,292047
510421,221641
514782,301845
505368,331
505368,91811
779194,109825
516795,436453
534645,229141
510647,98442
505302,91536
505368,94438
506161,62730
518901,236960
509519,154971
513807,30788
505793,290769
780460,230731
509314,358064
519672,440365
780769,274863
780769,184464
780770,274863
780770,184464
505084,452296
517098,168071
512338,210577
510902,210577
512203,210577
521245,457052
522249,492768
506143,188876
526336,254450
512707,256581
524059,192569
524760,418271
784523,313630
522270,79813
535679,70585
510955,197585
507202,16076
532784,16076
508395,356206
535475,154203
517444,354148
509526,115026
505235,150492
536629,412800
536629,37140
505231,169094
779219,346349
779219,48393
534814,407046
780453,28872
535933,228616
506104,484957
779636,484957
528323,470611
518982,266389
518982,177989
782507,412592
782507,385613
510544,466627
510544,55541
505047,470805
522260,61146
784541,304150
784541,21786
514074,241757
782968,303101
505290,303101
505219,303101
783633,448573
782952,267800
505026,168757
532836,55861
779716,387506
779716,82292
512693,74560
508861,283332
518984,27262
518984,64727
510633,464036
781828,358420
534775,41613
531556,385948
512297,391179
517465,225528
517465,145135
528197,427604
781826,468092
532719,192559
515792,232493
781870,405199
509933,58955
513142,214174
529186,324682
522474,149153
509830,149153
505831,352402
522182,117922
522182,62770
513078,428971
510399,401267
519346,242151
518521,504091
536407,129892
505011,40395
511054,348099
524456,350664
528212,53846
533732,184569
536407,371181
507369,59877
781361,341348
537006,476571
506906,331401
506089,469232
506089,47814
510600,1774
529676,94908
783495,94908
534753,147031
510900,334906
508701,345345
509205,126250
508788,383719
508788,145415
522157,303479
531371,216074
783472,67359
531739,235119
513754,111117
513754,199629
509966,22330
505265,22330
783457,375443
512849,161567
523631,414234
523631,21134
517059,486420
784490,88145
517969,4852
517969,40065
505392,4852
505392,40065
505731,494582
782909,202688
522487,28822
510266,109185
525304,231099
513998,383356
513998,83590
506279,104937
512245,465665
530523,255219
530523,451121
533758,66983
519000,199833
505767,43096
779201,43096
525282,476948
528565,24658
506448,249628
514941,249628
505262,282300
505262,76744
505331,355282
511543,18560
536070,422454
535195,449041
524589,158178
513456,208835
783133,171780
783154,171780
779746,222948
527242,168355
535932,3123
508057,273500
505324,349647
512891,47542
512891,185667
525775,360445
513081,270736
519341,434058
513375,429263
513375,44444
521548,5672
525296,5672
507553,38152
505025,289911
523211,33256
524496,33256
780399,255909
511319,56663
523998,42120
523998,221091
505040,42120
505040,221091
510593,144382
522854,44872
783564,434057
783564,197602
533124,304615
533124,389891
784075,57845
505833,120056
505026,129650
535167,425320
535167,29825
784134,334912
523943,180177
780357,180177
506351,180177
526425,69675
524835,450293
506098,182817
506098,339231
527866,64653
505643,11067
505643,91710
519666,28008
507350,28008
507448,26341
507448,11037
516838,408539
532769,290078
527922,119666
536329,19152
781926,72136
530118,369280
530118,71125
529514,369280
529514,71125
525738,38590
523625,253743
523625,27369
505262,313010
505262,60442
507744,160892
533694,195394
533694,257653
531759,87202
525372,6083
513337,185918
533298,260546
781950,435042
518063,328729
518063,287067
511692,335337
511692,462690
781803,473476
505796,72590
505406,158968
505352,441469
527891,277577
527891,141258
522026,486837
522026,250028
505632,139945
505632,97541
511413,29983
536077,96055
779716,486882
536375,145021
536375,414576
521991,185344
506834,250153
520438,94253
527854,462084
783337,260451
534652,234073
511350,59995
512330,169238
512242,8255
512242,349253
529826,403394
528603,137305
536373,82586
530289,277415
505711,277415
530668,162412
518441,162412
525678,162503
507202,60402
782952,463234
506104,32729
784116,21607
784116,179310
513444,21607
513444,179310
505037,503931
780453,413858
782919,23474
505067,260245
520289,260245
785701,477902
529041,31002
535155,67027
535155,499814
505222,101096
782520,36190
782520,181898
513266,139618
783508,344990
530275,15707
526069,15707
521600,15707
513351,353653
505235,226862
505235,50038
505329,46872
506292,492931
506292,464845
532002,169295
505052,43547
505052,233628
509189,127120
514696,65404
514696,318990
531429,177283
520864,222228
528522,257460
516718,214204
516718,348487
508822,293926
511392,95419
506480,172107
508045,172107
505056,25073
523171,7277
523171,106945
529122,103660
779197,103660
506417,389525
509207,31844
511367,367765
783525,280140
783525,81816
522813,298901
522813,349480
528356,120718
508701,50101
783566,186147
505793,189722
505781,287697
780790,363008
505266,73822
505266,22908
510283,64941
513801,338296
780811,125401
784182,298583
781828,358446
523559,471220
781828,166487
527238,462481
508357,342225
529226,191863
506132,293302
508138,494474
780764,397012
780764,66301
528289,56702
507446,105497
783482,321022
520848,194077
532279,238142
527192,35419
513948,38988
513948,445166
783075,80071
533806,288641
533806,492107
520836,346319
506811,29659
783420,378817
782645,398013
512263,137965
511970,267785
512018,87506
506325,87506
529059,123603
506831,263367
505834,182885
529779,143420
535677,140328
531738,44622
505315,336591
505357,112536
505357,101162
779735,474554
524306,21694
515263,21694
509469,48549
535655,125019
513456,416022
531551,105416
535953,135432
529721,17470
507472,28260
506774,28212
506774,225068
505400,240424
780837,277225
780837,101913
780313,444810
527174,178461
506073,82744
527355,206853
535768,51028
529773,175333
509205,266637
779666,201136
513042,94475
527854,73485
510265,280396
780390,313077
780421,423707
536555,105875
536555,343318
506853,56181
506790,56181
505694,56181
514306,20191
782440,115562
527375,2440
527375,25060
515714,47827
513375,467448
513375,53028
531402,501576
531402,292505
535403,23699
507281,23699
512332,285903
517257,297780
781855,11222
510368,351417
511618,437070
508892,437070
530755,23607
511668,125854
535417,230052
512249,230052
535907,230052
535676,230052
512338,230052
535446,230052
522021,230052
516386,230052
507251,230052
529683,230052
520849,222591
505789,378057
532320,257288
779759,33261
779759,6702
528845,26826
505025,386796
512831,386796
510727,386796
510873,386796
529665,386796
506783,386796
510652,386796
512038,386796
781831,198428
505389,106974
507592,106974
530762,82062
505816,10652
505816,188513
506482,10652
506482,188513
530668,10652
530668,188513
506923,145056
525342,145056
507795,200096
525045,184933
506286,95362
507795,180389
523641,145950
528903,118385
505044,292473
505044,73867
506088,292473
506088,73867
783420,446785
783158,299060
526172,318570
527328,216204
532672,443298
783420,401557
515784,76625
532086,365707
784105,230327
508829,356151
535550,353088
512048,336246
516860,336246
785603,336246
783093,208627
783093,351603
512382,168561
538012,110748
530852,62167
779201,283597
779201,336980
525171,348769
525171,60928
514249,436096
505393,173416
532374,26297
532374,103919
525384,26297
525384,103919
781804,72350
510883,35714
531700,436553
528849,172581
531619,490582
506790,236328
506790,189112
507578,495433
524204,368691
524204,52065
510979,459165
510979,91262
532719,80878
514994,420756
512632,462410
506382,462410
535691,203939
533758,87431
780904,135281
508088,467142
506115,135564
506115,135556
505641,135564
505641,135556
505330,135564
505330,135556
505280,432290
518884,122768
783438,94789
783438,436977
508139,441037
783678,493737
783678,11327
524673,148686
536082,295363
779294,295363
505207,5350
526737,3032
505393,11640
505393,231720
506432,100646
